perf_metric,perf_metric_diff,pvalue,lower,upper,feat,method,perf_metric_name,seed,outcome,taxlevel,metric,dataset,trainfrac
0.7397560975609756,-0.01567073170731703,0.7326732673267327,0.7111280487804879,0.7774390243902439,Otu006,rf,AUC,108,allcause,family,AUC,int,0.8
0.7322789634146342,-0.00819359756097559,0.594059405940594,0.708079268292683,0.7858231707317074,Otu007,rf,AUC,108,allcause,family,AUC,int,0.8
0.7296341463414634,-0.00554878048780482,0.6831683168316832,0.7004573170731707,0.7469512195121951,Otu008,rf,AUC,108,allcause,family,AUC,int,0.8
0.7241768292682926,-9.146341463406316e-5,0.3564356435643564,0.6928353658536586,0.8010670731707317,Otu009,rf,AUC,108,allcause,family,AUC,int,0.8
0.7252591463414634,-0.0011737804878048,0.5148514851485149,0.708079268292683,0.7400914634146342,Otu010,rf,AUC,108,allcause,family,AUC,int,0.8
0.6311737804878049,0.09291158536585364,0.0099009900990099,0.5884146341463414,0.6913109756097561,Otu011,rf,AUC,108,allcause,family,AUC,int,0.8
0.6119588414634146,0.11212652439024395,0.0297029702970297,0.5388719512195121,0.6974085365853658,Otu012,rf,AUC,108,allcause,family,AUC,int,0.8
0.7157850609756098,0.00830030487804878,0.297029702970297,0.6890243902439024,0.7408536585365854,Otu013,rf,AUC,108,allcause,family,AUC,int,0.8
0.7142911585365854,0.00979420731707314,0.1188118811881188,0.6981707317073171,0.7294207317073171,Otu014,rf,AUC,108,allcause,family,AUC,int,0.8
0.7270655487804878,-0.00298018292682922,0.5346534653465347,0.698170731707317,0.7507621951219512,Otu015,rf,AUC,108,allcause,family,AUC,int,0.8
0.7286432926829268,-0.00455792682926825,0.5841584158415841,0.711890243902439,0.7576219512195123,Otu016,rf,AUC,108,allcause,family,AUC,int,0.8
0.728109756097561,-0.00402439024390244,0.6435643564356436,0.7103658536585366,0.7522865853658537,Otu017,rf,AUC,108,allcause,family,AUC,int,0.8
0.7358841463414634,-0.0117987804878048,0.8712871287128713,0.7157012195121951,0.7545731707317073,Otu018,rf,AUC,108,allcause,family,AUC,int,0.8
0.724375,-2.8963414634142204e-4,0.4257425742574258,0.6958841463414634,0.7576219512195121,Otu019,rf,AUC,108,allcause,family,AUC,int,0.8
0.7029801829268293,0.02110518292682928,0.18811881188118812,0.6638719512195123,0.7522865853658537,Otu020,rf,AUC,108,allcause,family,AUC,int,0.8
0.7289253048780487,-0.00483993902439017,0.5643564356435643,0.7057926829268293,0.7614329268292683,Otu021,rf,AUC,108,allcause,family,AUC,int,0.8
0.709375,0.01471036585365859,0.0396039603960396,0.6958841463414634,0.7217987804878049,Otu022,rf,AUC,108,allcause,family,AUC,int,0.8
0.7248780487804878,-7.926829268292135e-4,0.48514851485148514,0.711890243902439,0.7400914634146342,Otu023,rf,AUC,108,allcause,family,AUC,int,0.8
0.7222637195121951,0.00182164634146342,0.2376237623762376,0.7172256097560976,0.7286585365853658,Otu024,rf,AUC,108,allcause,family,AUC,int,0.8
0.7256478658536586,-0.00156250000000002,0.8514851485148515,0.7217987804878049,0.7301829268292683,Otu025,rf,AUC,108,allcause,family,AUC,int,0.8
0.6873704268292683,0.03671493902439027,0.0099009900990099,0.6615853658536586,0.7111280487804879,Otu026,rf,AUC,108,allcause,family,AUC,int,0.8
0.7057012195121951,0.01838414634146346,0.1188118811881188,0.6791158536585366,0.7339939024390244,Otu027,rf,AUC,108,allcause,family,AUC,int,0.8
0.7227591463414634,0.00132621951219513,0.36633663366336633,0.7134146341463414,0.7355182926829269,Otu028,rf,AUC,108,allcause,family,AUC,int,0.8
0.7172332317073171,0.00685213414634144,0.13861386138613865,0.7057926829268293,0.7378048780487805,Otu030,rf,AUC,108,allcause,family,AUC,int,0.8
0.7142911585365854,0.00979420731707314,0.19801980198019803,0.6897865853658537,0.75,Otu031,rf,AUC,108,allcause,family,AUC,int,0.8
0.7188719512195122,0.00521341463414637,0.2079207920792079,0.7050304878048781,0.729420731707317,Otu033,rf,AUC,108,allcause,family,AUC,int,0.8
0.7202743902439025,0.00381097560975607,0.32673267326732675,0.6935975609756098,0.7591463414634146,Otu035,rf,AUC,108,allcause,family,AUC,int,0.8
0.7284908536585366,-0.00440548780487803,0.9306930693069309,0.7217987804878049,0.7332317073170732,Otu036,rf,AUC,108,allcause,family,AUC,int,0.8
0.7257469512195122,-0.00166158536585359,0.6732673267326733,0.7157012195121951,0.7339939024390244,Otu037,rf,AUC,108,allcause,family,AUC,int,0.8
0.6065853658536585,0.11750000000000003,0.0594059405940594,0.538109756097561,0.7355182926829268,Otu041,rf,AUC,108,allcause,family,AUC,int,0.8
0.7239253048780487,1.6006097560983257e-4,0.33663366336633666,0.7103658536585366,0.7728658536585366,Otu043,rf,AUC,108,allcause,family,AUC,int,0.8
0.7366539634146342,-0.01256859756097561,0.6435643564356436,0.708079268292683,0.8102134146341463,Otu055,rf,AUC,108,allcause,family,AUC,int,0.8
0.5705182926829269,0.0133231707317073,0.24752475247524752,0.5388719512195121,0.6074695121951219,Otu001,rf,AUC,109,allcause,family,AUC,int,0.8
0.5898170731707317,-0.00597560975609756,0.7722772277227723,0.5739329268292683,0.6135670731707317,Otu002,rf,AUC,109,allcause,family,AUC,int,0.8
0.5966692073170732,-0.01282774390243901,0.6039603960396039,0.555640243902439,0.6532012195121951,Otu003,rf,AUC,109,allcause,family,AUC,int,0.8
0.5450990853658536,0.03874237804878056,0.06930693069306931,0.5198170731707317,0.5899390243902439,Otu004,rf,AUC,109,allcause,family,AUC,int,0.8
0.5773399390243903,0.00650152439024387,0.3564356435643564,0.5548780487804879,0.5983231707317074,Otu005,rf,AUC,109,allcause,family,AUC,int,0.8
0.6004115853658537,-0.01657012195121954,0.900990099009901,0.5678353658536586,0.625,Otu006,rf,AUC,109,allcause,family,AUC,int,0.8
0.6061280487804878,-0.02228658536585359,0.7821782178217822,0.5564024390243902,0.6661585365853658,Otu007,rf,AUC,109,allcause,family,AUC,int,0.8
0.5733231707317074,0.01051829268292681,0.15841584158415842,0.551829268292683,0.5891768292682926,Otu008,rf,AUC,109,allcause,family,AUC,int,0.8
0.5814100609756098,0.00243140243902439,0.3564356435643564,0.5541158536585366,0.6295731707317073,Otu009,rf,AUC,109,allcause,family,AUC,int,0.8
0.5916615853658537,-0.0078201219512195,0.6138613861386139,0.5678353658536586,0.6471036585365854,Otu010,rf,AUC,109,allcause,family,AUC,int,0.8
0.5392149390243902,0.04462652439024395,0.06930693069306931,0.506859756097561,0.5907012195121951,Otu011,rf,AUC,109,allcause,family,AUC,int,0.8
0.5353658536585366,0.04847560975609755,0.19801980198019803,0.4603658536585366,0.6364329268292683,Otu012,rf,AUC,109,allcause,family,AUC,int,0.8
0.5826143292682927,0.00122713414634145,0.39603960396039606,0.5472560975609756,0.6524390243902439,Otu013,rf,AUC,109,allcause,family,AUC,int,0.8
0.5784222560975609,0.00541920731707323,0.1485148514851485,0.5670731707317073,0.586890243902439,Otu014,rf,AUC,109,allcause,family,AUC,int,0.8
0.5717378048780488,0.01210365853658534,0.0396039603960396,0.5571646341463414,0.583079268292683,Otu015,rf,AUC,109,allcause,family,AUC,int,0.8
0.5810670731707317,0.00277439024390246,0.297029702970297,0.5663109756097561,0.600609756097561,Otu016,rf,AUC,109,allcause,family,AUC,int,0.8
0.6016692073170732,-0.01782774390243902,0.9603960396039604,0.5792682926829268,0.625,Otu017,rf,AUC,109,allcause,family,AUC,int,0.8
0.6134146341463415,-0.02957317073170728,1,0.5922256097560975,0.6356707317073171,Otu018,rf,AUC,109,allcause,family,AUC,int,0.8
0.5828658536585366,9.756097560975618e-4,0.38613861386138615,0.5541158536585366,0.6371951219512195,Otu019,rf,AUC,109,allcause,family,AUC,int,0.8
0.5714481707317073,0.01239329268292688,0.16831683168316833,0.5510670731707317,0.5998475609756098,Otu020,rf,AUC,109,allcause,family,AUC,int,0.8
0.5744817073170732,0.00935975609756101,0.1188118811881188,0.5632621951219512,0.5907012195121951,Otu021,rf,AUC,109,allcause,family,AUC,int,0.8
0.5871646341463415,-0.00332317073170729,0.7722772277227723,0.5800304878048781,0.5952743902439024,Otu022,rf,AUC,109,allcause,family,AUC,int,0.8
0.5731173780487805,0.01072408536585367,0.13861386138613865,0.5609756097560975,0.5929878048780488,Otu023,rf,AUC,109,allcause,family,AUC,int,0.8
0.5857850609756098,-0.00194359756097561,0.24752475247524752,0.5746951219512195,0.6448170731707317,Otu024,rf,AUC,109,allcause,family,AUC,int,0.8
0.5773856707317073,0.00645579268292684,0.10891089108910892,0.5708841463414634,0.5846036585365854,Otu025,rf,AUC,109,allcause,family,AUC,int,0.8
0.5845884146341463,-7.469512195121819e-4,0.46534653465346537,0.5701219512195121,0.6059451219512195,Otu026,rf,AUC,109,allcause,family,AUC,int,0.8
0.6019054878048781,-0.0180640243902439,0.801980198019802,0.5678353658536586,0.6425304878048781,Otu027,rf,AUC,109,allcause,family,AUC,int,0.8
0.5728429878048781,0.01099847560975608,0.1485148514851485,0.5586890243902439,0.6211890243902439,Otu028,rf,AUC,109,allcause,family,AUC,int,0.8
0.5779268292682926,0.00591463414634152,0.1485148514851485,0.5640243902439024,0.5945121951219512,Otu030,rf,AUC,109,allcause,family,AUC,int,0.8
0.5984603658536586,-0.01461890243902441,0.7524752475247525,0.5464939024390244,0.6417682926829268,Otu031,rf,AUC,109,allcause,family,AUC,int,0.8
0.5790167682926829,0.00482469512195127,0.06930693069306931,0.5701219512195121,0.5846036585365854,Otu033,rf,AUC,109,allcause,family,AUC,int,0.8
0.6026753048780488,-0.0188338414634146,0.6237623762376238,0.5625,0.6829268292682927,Otu035,rf,AUC,109,allcause,family,AUC,int,0.8
0.5833917682926829,4.496951219512546e-4,0.5643564356435643,0.5792682926829268,0.5861280487804879,Otu036,rf,AUC,109,allcause,family,AUC,int,0.8
0.5813719512195122,0.00246951219512192,0.19801980198019803,0.5746951219512195,0.5861280487804879,Otu037,rf,AUC,109,allcause,family,AUC,int,0.8
0.5788109756097561,0.00503048780487802,0.36633663366336633,0.5434451219512195,0.649390243902439,Otu041,rf,AUC,109,allcause,family,AUC,int,0.8
0.5811661585365854,0.00267530487804879,0.2079207920792079,0.5716463414634146,0.59375,Otu043,rf,AUC,109,allcause,family,AUC,int,0.8
0.5851067073170731,-0.00126524390243898,0.8514851485148515,0.5823170731707317,0.5884146341463414,Otu055,rf,AUC,109,allcause,family,AUC,int,0.8
0.5989405487804879,-0.01052591463414642,0.6138613861386139,0.5350609756097561,0.6890243902439024,Otu001,rf,AUC,110,allcause,family,AUC,int,0.8
0.5903353658536585,-0.0019207317073171,0.504950495049505,0.5564024390243902,0.6326219512195121,Otu002,rf,AUC,110,allcause,family,AUC,int,0.8
0.5949542682926829,-0.00653963414634151,0.7425742574257426,0.5716463414634146,0.6150914634146342,Otu003,rf,AUC,110,allcause,family,AUC,int,0.8
0.5318521341463415,0.05656249999999996,0.10891089108910892,0.4969512195121951,0.614329268292683,Otu004,rf,AUC,110,allcause,family,AUC,int,0.8
0.5784984756097561,0.00991615853658534,0.24752475247524752,0.5510670731707317,0.6082317073170732,Otu005,rf,AUC,110,allcause,family,AUC,int,0.8
0.5938567073170732,-0.00544207317073175,0.6435643564356436,0.569359756097561,0.6173780487804879,Otu006,rf,AUC,110,allcause,family,AUC,int,0.8
0.5675990853658537,0.02081554878048774,0.22772277227722773,0.5251524390243902,0.6082317073170732,Otu007,rf,AUC,110,allcause,family,AUC,int,0.8
0.5836585365853658,0.00475609756097561,0.2871287128712871,0.5647865853658537,0.6021341463414634,Otu008,rf,AUC,110,allcause,family,AUC,int,0.8
0.5798475609756097,0.00856707317073168,0.18811881188118812,0.5533536585365854,0.6554878048780488,Otu009,rf,AUC,110,allcause,family,AUC,int,0.8
0.5870426829268293,0.00137195121951216,0.48514851485148514,0.5602134146341463,0.6082317073170732,Otu010,rf,AUC,110,allcause,family,AUC,int,0.8
0.5712728658536586,0.01714176829268288,0.297029702970297,0.520579268292683,0.6509146341463414,Otu011,rf,AUC,110,allcause,family,AUC,int,0.8
0.5732621951219512,0.01515243902439023,0.1188118811881188,0.5525914634146342,0.6288109756097561,Otu012,rf,AUC,110,allcause,family,AUC,int,0.8
0.5895426829268293,-0.00112804878048788,0.49504950495049505,0.5548780487804879,0.6242378048780488,Otu013,rf,AUC,110,allcause,family,AUC,int,0.8
0.584657012195122,0.00375762195121942,0.26732673267326734,0.5739329268292683,0.5960365853658537,Otu014,rf,AUC,110,allcause,family,AUC,int,0.8
0.5830030487804878,0.00541158536585362,0.2871287128712871,0.5670731707317074,0.5975609756097561,Otu015,rf,AUC,110,allcause,family,AUC,int,0.8
0.5917454268292683,-0.0033307926829269,0.6534653465346535,0.5762195121951219,0.6074695121951219,Otu016,rf,AUC,110,allcause,family,AUC,int,0.8
0.5975609756097561,-0.00914634146341464,0.7920792079207921,0.5708841463414634,0.6227134146341463,Otu017,rf,AUC,110,allcause,family,AUC,int,0.8
0.5958384146341463,-0.00742378048780489,0.9603960396039604,0.5846036585365854,0.6051829268292683,Otu018,rf,AUC,110,allcause,family,AUC,int,0.8
0.5599390243902439,0.02847560975609753,0.1188118811881188,0.538109756097561,0.5983231707317074,Otu019,rf,AUC,110,allcause,family,AUC,int,0.8
0.5874390243902439,9.756097560975618e-4,0.39603960396039606,0.5647865853658537,0.6196646341463414,Otu020,rf,AUC,110,allcause,family,AUC,int,0.8
0.5860442073170732,0.00237042682926824,0.4356435643564357,0.5609756097560976,0.6204268292682927,Otu021,rf,AUC,110,allcause,family,AUC,int,0.8
0.5897942073170732,-0.00137957317073178,0.5742574257425742,0.5785060975609756,0.5990853658536586,Otu022,rf,AUC,110,allcause,family,AUC,int,0.8
0.5788033536585366,0.00961128048780479,0.1782178217821782,0.555640243902439,0.600609756097561,Otu023,rf,AUC,110,allcause,family,AUC,int,0.8
0.5898246951219512,-0.0014100609756098,0.5247524752475248,0.5792682926829268,0.6196646341463414,Otu024,rf,AUC,110,allcause,family,AUC,int,0.8
0.5900457317073171,-0.00163109756097568,0.7029702970297029,0.5846036585365854,0.5952743902439024,Otu025,rf,AUC,110,allcause,family,AUC,int,0.8
0.5709298780487805,0.01748475609756095,0.16831683168316833,0.538109756097561,0.6059451219512195,Otu026,rf,AUC,110,allcause,family,AUC,int,0.8
0.5839176829268292,0.00449695121951221,0.4257425742574258,0.5525914634146342,0.6089939024390244,Otu027,rf,AUC,110,allcause,family,AUC,int,0.8
0.5857774390243903,0.00263719512195115,0.21782178217821785,0.5785060975609756,0.600609756097561,Otu028,rf,AUC,110,allcause,family,AUC,int,0.8
0.5791310975609756,0.00928353658536584,0.06930693069306931,0.5708841463414634,0.5914634146341463,Otu030,rf,AUC,110,allcause,family,AUC,int,0.8
0.6061890243902439,-0.01777439024390248,0.7920792079207921,0.5663109756097561,0.6471036585365854,Otu031,rf,AUC,110,allcause,family,AUC,int,0.8
0.5985594512195122,-0.01014481707317072,0.9603960396039604,0.5853658536585366,0.6089939024390244,Otu033,rf,AUC,110,allcause,family,AUC,int,0.8
0.585952743902439,0.00246189024390242,0.27722772277227725,0.5724085365853658,0.6189024390243902,Otu035,rf,AUC,110,allcause,family,AUC,int,0.8
0.5885899390243903,-1.753048780488431e-4,0.8613861386138614,0.5861280487804879,0.5907012195121951,Otu036,rf,AUC,110,allcause,family,AUC,int,0.8
0.5858460365853658,0.0025685975609756,0.0594059405940594,0.583079268292683,0.5884146341463414,Otu037,rf,AUC,110,allcause,family,AUC,int,0.8
0.560967987804878,0.02744664634146343,0.2871287128712871,0.5038109756097561,0.6509146341463414,Otu041,rf,AUC,110,allcause,family,AUC,int,0.8
0.584984756097561,0.00342987804878047,0.19801980198019803,0.5724085365853658,0.6371951219512195,Otu043,rf,AUC,110,allcause,family,AUC,int,0.8
0.5903506097560975,-0.00193597560975611,0.6237623762376238,0.5823170731707317,0.6074695121951219,Otu055,rf,AUC,110,allcause,family,AUC,int,0.8
0.5132317073170731,0.00810975609756103,0.3465346534653465,0.4809451219512195,0.5480182926829268,Otu001,rf,AUC,111,allcause,family,AUC,int,0.8
0.5192073170731707,0.00213414634146347,0.4257425742574258,0.4984756097560976,0.5487804878048781,Otu002,rf,AUC,111,allcause,family,AUC,int,0.8
0.5191920731707317,0.00214939024390248,0.49504950495049505,0.4961890243902439,0.5403963414634146,Otu003,rf,AUC,111,allcause,family,AUC,int,0.8
0.5460518292682927,-0.02471036585365849,0.7227722772277227,0.4855182926829269,0.6326219512195121,Otu004,rf,AUC,111,allcause,family,AUC,int,0.8
0.4877362804878049,0.03360518292682929,0.04950495049504951,0.4557926829268293,0.5221036585365854,Otu005,rf,AUC,111,allcause,family,AUC,int,0.8
0.5234375,-0.00209603658536583,0.5544554455445545,0.5045731707317074,0.5426829268292683,Otu006,rf,AUC,111,allcause,family,AUC,int,0.8
0.5322256097560976,-0.01088414634146339,0.594059405940594,0.49466463414634143,0.5975609756097561,Otu007,rf,AUC,111,allcause,family,AUC,int,0.8
0.5162576219512195,0.00508384146341467,0.37623762376237624,0.4832317073170731,0.5442073170731707,Otu008,rf,AUC,111,allcause,family,AUC,int,0.8
0.5178048780487805,0.00353658536585366,0.3069306930693069,0.4878048780487805,0.5586890243902439,Otu009,rf,AUC,111,allcause,family,AUC,int,0.8
0.5239557926829268,-0.00261432926829263,0.5445544554455446,0.4961890243902439,0.5541158536585366,Otu010,rf,AUC,111,allcause,family,AUC,int,0.8
0.4848018292682927,0.03653963414634148,0.07920792079207921,0.44359756097560976,0.5297256097560976,Otu011,rf,AUC,111,allcause,family,AUC,int,0.8
0.4913490853658536,0.02999237804878052,0.1188118811881188,0.4451219512195122,0.5510670731707317,Otu012,rf,AUC,111,allcause,family,AUC,int,0.8
0.5163338414634147,0.00500762195121951,0.405940594059406,0.47484756097560976,0.5495426829268293,Otu013,rf,AUC,111,allcause,family,AUC,int,0.8
0.5122713414634147,0.00907012195121947,0.27722772277227725,0.4855182926829269,0.5335365853658537,Otu014,rf,AUC,111,allcause,family,AUC,int,0.8
0.5117149390243902,0.00962652439024391,0.2376237623762376,0.4847560975609756,0.5289634146341463,Otu015,rf,AUC,111,allcause,family,AUC,int,0.8
0.5284451219512195,-0.00710365853658534,0.693069306930693,0.5114329268292683,0.5586890243902439,Otu016,rf,AUC,111,allcause,family,AUC,int,0.8
0.5282926829268293,-0.00695121951219512,0.6336633663366337,0.5045731707317074,0.5632621951219512,Otu017,rf,AUC,111,allcause,family,AUC,int,0.8
0.5458460365853659,-0.02450457317073173,1,0.5266768292682927,0.5655487804878049,Otu018,rf,AUC,111,allcause,family,AUC,int,0.8
0.515564024390244,0.0057774390243902,0.4158415841584158,0.47789634146341464,0.5487804878048781,Otu019,rf,AUC,111,allcause,family,AUC,int,0.8
0.5291463414634147,-0.00780487804878049,0.6633663366336634,0.506859756097561,0.5655487804878049,Otu020,rf,AUC,111,allcause,family,AUC,int,0.8
0.5284756097560975,-0.00713414634146336,0.5544554455445545,0.5,0.5861280487804879,Otu021,rf,AUC,111,allcause,family,AUC,int,0.8
0.5404420731707317,-0.01910060975609751,0.9207920792079208,0.5114329268292683,0.5701219512195121,Otu022,rf,AUC,111,allcause,family,AUC,int,0.8
0.5159603658536586,0.0053810975609756,0.4455445544554455,0.4634146341463415,0.59375,Otu023,rf,AUC,111,allcause,family,AUC,int,0.8
0.5217301829268293,-3.887195121951015e-4,0.5148514851485149,0.5175304878048781,0.5297256097560976,Otu024,rf,AUC,111,allcause,family,AUC,int,0.8
0.5310823170731708,-0.0097408536585366,0.8811881188118812,0.5182926829268293,0.5609756097560976,Otu025,rf,AUC,111,allcause,family,AUC,int,0.8
0.5294893292682927,-0.00814786585365856,0.5148514851485149,0.4817073170731708,0.6219512195121951,Otu026,rf,AUC,111,allcause,family,AUC,int,0.8
0.5461585365853658,-0.02481707317073167,0.9702970297029704,0.5129573170731707,0.5815548780487805,Otu027,rf,AUC,111,allcause,family,AUC,int,0.8
0.516234756097561,0.00510670731707318,0.2376237623762376,0.5022865853658537,0.5388719512195121,Otu028,rf,AUC,111,allcause,family,AUC,int,0.8
0.5232240853658536,-0.00188262195121946,0.6336633663366337,0.5106707317073171,0.5358231707317074,Otu030,rf,AUC,111,allcause,family,AUC,int,0.8
0.5136280487804878,0.00771341463414632,0.32673267326732675,0.4847560975609756,0.5419207317073171,Otu031,rf,AUC,111,allcause,family,AUC,int,0.8
0.5139405487804878,0.00740091463414638,0.25742574257425743,0.4923780487804878,0.5282012195121951,Otu033,rf,AUC,111,allcause,family,AUC,int,0.8
0.52400152439024394,-0.00266006097560977,0.4257425742574258,0.4984756097560976,0.5838414634146342,Otu035,rf,AUC,111,allcause,family,AUC,int,0.8
0.526219512195122,-0.0048780487804878,0.7128712871287128,0.5121951219512195,0.538109756097561,Otu036,rf,AUC,111,allcause,family,AUC,int,0.8
0.5244131097560976,-0.00307164634146339,0.6039603960396039,0.5152439024390244,0.5388719512195121,Otu037,rf,AUC,111,allcause,family,AUC,int,0.8
0.47046493902439024,0.05087652439024393,0.0198019801980198,0.4397865853658537,0.5144817073170732,Otu041,rf,AUC,111,allcause,family,AUC,int,0.8
0.5273323170731707,-0.00599085365853657,0.7128712871287128,0.5121951219512195,0.555640243902439,Otu043,rf,AUC,111,allcause,family,AUC,int,0.8
0.5277743902439025,-0.00643292682926832,0.9405940594059404,0.5198170731707317,0.5533536585365854,Otu055,rf,AUC,111,allcause,family,AUC,int,0.8
0.5093216463414634,0.02269054878048781,0.12871287128712872,0.4801829268292683,0.5480182926829268,Otu001,rf,AUC,112,allcause,family,AUC,int,0.8
0.553109756097561,-0.02109756097560977,0.9207920792079208,0.5221036585365854,0.5990853658536586,Otu002,rf,AUC,112,allcause,family,AUC,int,0.8
0.5614939024390244,-0.02948170731707322,0.8712871287128713,0.5060975609756098,0.625,Otu003,rf,AUC,112,allcause,family,AUC,int,0.8
0.4958765243902439,0.03613567073170731,0.18811881188118812,0.4375,0.5754573170731707,Otu004,rf,AUC,112,allcause,family,AUC,int,0.8
0.5693292682926829,-0.03731707317073174,0.8712871287128713,0.5053353658536586,0.6394817073170732,Otu005,rf,AUC,112,allcause,family,AUC,int,0.8
0.5466310975609756,-0.01461890243902441,0.801980198019802,0.5114329268292683,0.5823170731707317,Otu006,rf,AUC,112,allcause,family,AUC,int,0.8
0.5691310975609756,-0.03711890243902438,0.9405940594059404,0.5236280487804879,0.6539634146341463,Otu007,rf,AUC,112,allcause,family,AUC,int,0.8
0.540670731707317,-0.00865853658536586,0.801980198019802,0.5228658536585366,0.5579268292682926,Otu008,rf,AUC,112,allcause,family,AUC,int,0.8
0.5646798780487805,-0.03266768292682931,0.7722772277227723,0.5030487804878049,0.649390243902439,Otu009,rf,AUC,112,allcause,family,AUC,int,0.8
0.5466768292682926,-0.01466463414634144,0.900990099009901,0.5251524390243902,0.5655487804878049,Otu010,rf,AUC,112,allcause,family,AUC,int,0.8
0.4812576219512195,0.05075457317073167,0.10891089108910892,0.4260670731707317,0.569359756097561,Otu011,rf,AUC,112,allcause,family,AUC,int,0.8
0.5281021341463414,0.00391006097560975,0.37623762376237624,0.47408536585365857,0.6211890243902439,Otu012,rf,AUC,112,allcause,family,AUC,int,0.8
0.5547942073170732,-0.02278201219512199,0.8811881188118812,0.5144817073170732,0.5952743902439024,Otu013,rf,AUC,112,allcause,family,AUC,int,0.8
0.525,0.00701219512195117,0.2376237623762376,0.5091463414634146,0.5396341463414634,Otu014,rf,AUC,112,allcause,family,AUC,int,0.8
0.5295503048780488,0.00246189024390242,0.4356435643564357,0.5121951219512195,0.5434451219512195,Otu015,rf,AUC,112,allcause,family,AUC,int,0.8
0.5448018292682927,-0.01278963414634148,0.7128712871287128,0.5198170731707317,0.5884146341463414,Otu016,rf,AUC,112,allcause,family,AUC,int,0.8
0.5436204268292683,-0.01160823170731706,0.7821782178217822,0.5137195121951219,0.5846036585365854,Otu017,rf,AUC,112,allcause,family,AUC,int,0.8
0.5409527439024391,-0.00894054878048789,0.8613861386138614,0.5228658536585366,0.5655487804878049,Otu018,rf,AUC,112,allcause,family,AUC,int,0.8
0.5283993902439025,0.00361280487804871,0.24752475247524752,0.5060975609756098,0.5846036585365854,Otu019,rf,AUC,112,allcause,family,AUC,int,0.8
0.5431478658536585,-0.01113567073170729,0.5445544554455446,0.5015243902439024,0.6105182926829268,Otu020,rf,AUC,112,allcause,family,AUC,int,0.8
0.5404039634146341,-0.00839176829268295,0.5148514851485149,0.510670731707317,0.6341463414634146,Otu021,rf,AUC,112,allcause,family,AUC,int,0.8
0.531280487804878,7.317073170731714e-4,0.46534653465346537,0.5091463414634146,0.551829268292683,Otu022,rf,AUC,112,allcause,family,AUC,int,0.8
0.5126143292682926,0.01939786585365854,0.13861386138613865,0.4878048780487805,0.5495426829268293,Otu023,rf,AUC,112,allcause,family,AUC,int,0.8
0.536875,-0.00486280487804879,0.8613861386138614,0.5289634146341463,0.5533536585365854,Otu024,rf,AUC,112,allcause,family,AUC,int,0.8
0.5311509146341463,8.612804878048719e-4,0.4356435643564357,0.5266768292682927,0.5335365853658537,Otu025,rf,AUC,112,allcause,family,AUC,int,0.8
0.5265167682926829,0.00549542682926829,0.24752475247524752,0.4954268292682927,0.5807926829268293,Otu026,rf,AUC,112,allcause,family,AUC,int,0.8
0.5371112804878049,-0.00509908536585368,0.6237623762376238,0.5083841463414634,0.5647865853658537,Otu027,rf,AUC,112,allcause,family,AUC,int,0.8
0.5191615853658537,0.01285060975609753,0.1188118811881188,0.5060975609756098,0.5838414634146342,Otu028,rf,AUC,112,allcause,family,AUC,int,0.8
0.528422256097561,0.00358993902439019,0.2376237623762376,0.5160060975609756,0.5449695121951219,Otu030,rf,AUC,112,allcause,family,AUC,int,0.8
0.5487957317073171,-0.01678353658536591,0.7128712871287128,0.5160060975609756,0.5861280487804877,Otu031,rf,AUC,112,allcause,family,AUC,int,0.8
0.5529649390243903,-0.02095274390243906,0.8415841584158416,0.5175304878048781,0.5800304878048781,Otu033,rf,AUC,112,allcause,family,AUC,int,0.8
0.5355335365853658,-0.00352134146341465,0.5643564356435643,0.5137195121951219,0.5769817073170732,Otu035,rf,AUC,112,allcause,family,AUC,int,0.8
0.5347484756097561,-0.00273628048780494,0.8811881188118812,0.5289634146341463,0.5388719512195123,Otu036,rf,AUC,112,allcause,family,AUC,int,0.8
0.5310594512195123,9.52743902438935e-4,0.594059405940594,0.5228658536585366,0.5350609756097561,Otu037,rf,AUC,112,allcause,family,AUC,int,0.8
0.5241158536585365,0.00789634146341466,0.33663366336633666,0.4893292682926829,0.5762195121951219,Otu041,rf,AUC,112,allcause,family,AUC,int,0.8
0.5424009146341463,-0.01038871951219511,0.8415841584158416,0.5259146341463414,0.5739329268292683,Otu043,rf,AUC,112,allcause,family,AUC,int,0.8
0.5367682926829268,-0.00475609756097561,0.9801980198019802,0.53125,0.5472560975609756,Otu055,rf,AUC,112,allcause,family,AUC,int,0.8
0.6339710365853658,0.01999237804878051,0.099009900990099,0.6013719512195121,0.6661585365853658,Otu001,rf,AUC,113,allcause,family,AUC,int,0.8
0.6681631097560976,-0.01419969512195129,0.8217821782178217,0.6349085365853658,0.6951219512195121,Otu002,rf,AUC,113,allcause,family,AUC,int,0.8
0.6494740853658536,0.0044893292682927,0.405940594059406,0.6074695121951219,0.6760670731707317,Otu003,rf,AUC,113,allcause,family,AUC,int,0.8
0.6289939024390244,0.02496951219512189,0.1782178217821782,0.5807926829268293,0.6875,Otu004,rf,AUC,113,allcause,family,AUC,int,0.8
0.6068064024390244,0.04715701219512192,0.0297029702970297,0.5274390243902439,0.6486280487804877,Otu005,rf,AUC,113,allcause,family,AUC,int,0.8
0.6603048780487805,-0.00634146341463415,0.7623762376237624,0.6417682926829268,0.676829268292683,Otu006,rf,AUC,113,allcause,family,AUC,int,0.8
