.threshold,recall,precision,outcome,taxlevel,metric,dataset,trainfrac,method,seed
0.52,0.01538461538461538,0.5,idsa,OTU,AUC,int,0.8,rf,112
0.5,0.03076923076923077,0.6666666666666666,idsa,OTU,AUC,int,0.8,rf,112
0.496,0.03076923076923077,0.5,idsa,OTU,AUC,int,0.8,rf,112
0.494,0.04615384615384615,0.6,idsa,OTU,AUC,int,0.8,rf,112
0.492,0.04615384615384615,0.5,idsa,OTU,AUC,int,0.8,rf,112
0.488,0.07692307692307693,0.625,idsa,OTU,AUC,int,0.8,rf,112
0.474,0.09230769230769233,0.6,idsa,OTU,AUC,int,0.8,rf,112
0.47,0.1076923076923077,0.6363636363636364,idsa,OTU,AUC,int,0.8,rf,112
0.466,0.12307692307692308,0.6666666666666666,idsa,OTU,AUC,int,0.8,rf,112
0.464,0.13846153846153847,0.6428571428571429,idsa,OTU,AUC,int,0.8,rf,112
0.462,0.13846153846153847,0.6,idsa,OTU,AUC,int,0.8,rf,112
0.458,0.13846153846153847,0.5625,idsa,OTU,AUC,int,0.8,rf,112
0.456,0.13846153846153847,0.5294117647058824,idsa,OTU,AUC,int,0.8,rf,112
0.452,0.13846153846153847,0.47368421052631576,idsa,OTU,AUC,int,0.8,rf,112
0.448,0.15384615384615383,0.47619047619047616,idsa,OTU,AUC,int,0.8,rf,112
0.446,0.16923076923076924,0.4782608695652174,idsa,OTU,AUC,int,0.8,rf,112
0.444,0.16923076923076924,0.4583333333333333,idsa,OTU,AUC,int,0.8,rf,112
0.44,0.18461538461538465,0.48,idsa,OTU,AUC,int,0.8,rf,112
0.438,0.18461538461538465,0.4444444444444444,idsa,OTU,AUC,int,0.8,rf,112
0.432,0.2,0.4642857142857143,idsa,OTU,AUC,int,0.8,rf,112
0.43,0.2153846153846154,0.4516129032258064,idsa,OTU,AUC,int,0.8,rf,112
0.422,0.2307692307692308,0.46875,idsa,OTU,AUC,int,0.8,rf,112
0.418,0.2307692307692308,0.4545454545454546,idsa,OTU,AUC,int,0.8,rf,112
0.414,0.26153846153846155,0.4722222222222222,idsa,OTU,AUC,int,0.8,rf,112
0.41,0.27692307692307694,0.47368421052631576,idsa,OTU,AUC,int,0.8,rf,112
0.408,0.2923076923076923,0.475,idsa,OTU,AUC,int,0.8,rf,112
0.406,0.3076923076923077,0.4878048780487805,idsa,OTU,AUC,int,0.8,rf,112
0.404,0.3230769230769231,0.4883720930232558,idsa,OTU,AUC,int,0.8,rf,112
0.4,0.3384615384615385,0.4888888888888889,idsa,OTU,AUC,int,0.8,rf,112
0.398,0.3384615384615385,0.4782608695652174,idsa,OTU,AUC,int,0.8,rf,112
0.396,0.3692307692307693,0.4897959183673469,idsa,OTU,AUC,int,0.8,rf,112
0.394,0.3692307692307693,0.4528301886792453,idsa,OTU,AUC,int,0.8,rf,112
0.392,0.3692307692307693,0.43636363636363634,idsa,OTU,AUC,int,0.8,rf,112
0.39,0.3692307692307693,0.42105263157894735,idsa,OTU,AUC,int,0.8,rf,112
0.388,0.38461538461538464,0.43103448275862066,idsa,OTU,AUC,int,0.8,rf,112
0.384,0.4153846153846154,0.4426229508196721,idsa,OTU,AUC,int,0.8,rf,112
0.382,0.4307692307692308,0.4307692307692308,idsa,OTU,AUC,int,0.8,rf,112
0.38,0.4307692307692308,0.4117647058823529,idsa,OTU,AUC,int,0.8,rf,112
0.378,0.4461538461538462,0.4084507042253521,idsa,OTU,AUC,int,0.8,rf,112
0.376,0.4461538461538462,0.4027777777777778,idsa,OTU,AUC,int,0.8,rf,112
0.374,0.4461538461538462,0.3972602739726027,idsa,OTU,AUC,int,0.8,rf,112
0.372,0.4615384615384616,0.40540540540540543,idsa,OTU,AUC,int,0.8,rf,112
0.368,0.47692307692307695,0.4133333333333334,idsa,OTU,AUC,int,0.8,rf,112
0.366,0.49230769230769234,0.42105263157894735,idsa,OTU,AUC,int,0.8,rf,112
0.364,0.5076923076923077,0.4230769230769231,idsa,OTU,AUC,int,0.8,rf,112
0.362,0.5076923076923077,0.4125,idsa,OTU,AUC,int,0.8,rf,112
0.36,0.5230769230769231,0.40963855421686746,idsa,OTU,AUC,int,0.8,rf,112
0.358,0.5230769230769231,0.4047619047619048,idsa,OTU,AUC,int,0.8,rf,112
0.356,0.5230769230769231,0.4,idsa,OTU,AUC,int,0.8,rf,112
0.354,0.5230769230769231,0.39080459770114945,idsa,OTU,AUC,int,0.8,rf,112
0.352,0.5384615384615384,0.3977272727272727,idsa,OTU,AUC,int,0.8,rf,112
0.35,0.5384615384615384,0.39325842696629215,idsa,OTU,AUC,int,0.8,rf,112
0.348,0.5692307692307692,0.4021739130434782,idsa,OTU,AUC,int,0.8,rf,112
0.346,0.5692307692307692,0.3978494623655914,idsa,OTU,AUC,int,0.8,rf,112
0.344,0.5846153846153846,0.4,idsa,OTU,AUC,int,0.8,rf,112
0.342,0.6153846153846154,0.39603960396039606,idsa,OTU,AUC,int,0.8,rf,112
0.34,0.6153846153846154,0.38461538461538464,idsa,OTU,AUC,int,0.8,rf,112
0.336,0.6153846153846154,0.380952380952381,idsa,OTU,AUC,int,0.8,rf,112
0.33,0.6307692307692307,0.3867924528301887,idsa,OTU,AUC,int,0.8,rf,112
0.328,0.6307692307692307,0.36936936936936937,idsa,OTU,AUC,int,0.8,rf,112
0.326,0.6461538461538462,0.375,idsa,OTU,AUC,int,0.8,rf,112
0.324,0.6615384615384615,0.3771929824561403,idsa,OTU,AUC,int,0.8,rf,112
0.322,0.6923076923076923,0.375,idsa,OTU,AUC,int,0.8,rf,112
0.32,0.6923076923076923,0.371900826446281,idsa,OTU,AUC,int,0.8,rf,112
0.318,0.6923076923076923,0.36885245901639346,idsa,OTU,AUC,int,0.8,rf,112
0.316,0.7230769230769231,0.3790322580645161,idsa,OTU,AUC,int,0.8,rf,112
0.31,0.7384615384615385,0.384,idsa,OTU,AUC,int,0.8,rf,112
0.308,0.7538461538461538,0.3828125,idsa,OTU,AUC,int,0.8,rf,112
0.306,0.7538461538461538,0.3769230769230769,idsa,OTU,AUC,int,0.8,rf,112
0.304,0.7538461538461538,0.3740458015267176,idsa,OTU,AUC,int,0.8,rf,112
0.3,0.7846153846153846,0.3722627737226277,idsa,OTU,AUC,int,0.8,rf,112
0.298,0.7846153846153846,0.3669064748201439,idsa,OTU,AUC,int,0.8,rf,112
0.296,0.7846153846153846,0.3591549295774648,idsa,OTU,AUC,int,0.8,rf,112
0.294,0.8,0.3586206896551724,idsa,OTU,AUC,int,0.8,rf,112
0.292,0.8153846153846154,0.363013698630137,idsa,OTU,AUC,int,0.8,rf,112
0.29,0.8307692307692308,0.3624161073825503,idsa,OTU,AUC,int,0.8,rf,112
0.288,0.8307692307692308,0.36,idsa,OTU,AUC,int,0.8,rf,112
0.284,0.8307692307692308,0.3576158940397351,idsa,OTU,AUC,int,0.8,rf,112
0.28,0.8307692307692308,0.35294117647058826,idsa,OTU,AUC,int,0.8,rf,112
0.276,0.8307692307692308,0.35064935064935066,idsa,OTU,AUC,int,0.8,rf,112
0.274,0.8461538461538461,0.3525641025641026,idsa,OTU,AUC,int,0.8,rf,112
0.272,0.8461538461538461,0.34591194968553457,idsa,OTU,AUC,int,0.8,rf,112
0.264,0.8461538461538461,0.3416149068322981,idsa,OTU,AUC,int,0.8,rf,112
0.262,0.8461538461538461,0.3395061728395062,idsa,OTU,AUC,int,0.8,rf,112
0.26,0.8461538461538461,0.3374233128834356,idsa,OTU,AUC,int,0.8,rf,112
0.258,0.8461538461538461,0.3353658536585366,idsa,OTU,AUC,int,0.8,rf,112
0.256,0.8461538461538461,0.3313253012048193,idsa,OTU,AUC,int,0.8,rf,112
0.252,0.8461538461538461,0.32934131736526945,idsa,OTU,AUC,int,0.8,rf,112
0.248,0.8769230769230769,0.3352941176470588,idsa,OTU,AUC,int,0.8,rf,112
0.246,0.9076923076923076,0.3390804597701149,idsa,OTU,AUC,int,0.8,rf,112
0.242,0.9076923076923076,0.33714285714285713,idsa,OTU,AUC,int,0.8,rf,112
0.24,0.9230769230769232,0.3389830508474576,idsa,OTU,AUC,int,0.8,rf,112
0.236,0.9384615384615383,0.3407821229050279,idsa,OTU,AUC,int,0.8,rf,112
0.234,0.9384615384615383,0.3388888888888889,idsa,OTU,AUC,int,0.8,rf,112
0.23,0.9384615384615383,0.3370165745856354,idsa,OTU,AUC,int,0.8,rf,112
0.228,0.953846153846154,0.33879781420765026,idsa,OTU,AUC,int,0.8,rf,112
0.224,0.953846153846154,0.3333333333333333,idsa,OTU,AUC,int,0.8,rf,112
0.218,0.953846153846154,0.3315508021390374,idsa,OTU,AUC,int,0.8,rf,112
0.216,0.953846153846154,0.32978723404255317,idsa,OTU,AUC,int,0.8,rf,112
0.21,0.9692307692307692,0.3333333333333333,idsa,OTU,AUC,int,0.8,rf,112
0.2,0.9692307692307692,0.33157894736842103,idsa,OTU,AUC,int,0.8,rf,112
0.196,0.9846153846153848,0.33507853403141363,idsa,OTU,AUC,int,0.8,rf,112
0.194,1,0.33678756476683935,idsa,OTU,AUC,int,0.8,rf,112
0.188,1,0.33505154639175255,idsa,OTU,AUC,int,0.8,rf,112
0.186,1,0.3333333333333333,idsa,OTU,AUC,int,0.8,rf,112
0.184,1,0.33163265306122447,idsa,OTU,AUC,int,0.8,rf,112
0.182,1,0.3299492385786802,idsa,OTU,AUC,int,0.8,rf,112
0.144,1,0.3282828282828283,idsa,OTU,AUC,int,0.8,rf,112
Inf,0,1,idsa,OTU,AUC,int,0.8,rf,113
0.542,0.01538461538461538,1,idsa,OTU,AUC,int,0.8,rf,113
0.524,0.01538461538461538,0.5,idsa,OTU,AUC,int,0.8,rf,113
0.514,0.01538461538461538,0.3333333333333333,idsa,OTU,AUC,int,0.8,rf,113
0.502,0.03076923076923077,0.5,idsa,OTU,AUC,int,0.8,rf,113
0.5,0.03076923076923077,0.4,idsa,OTU,AUC,int,0.8,rf,113
0.496,0.03076923076923077,0.3333333333333333,idsa,OTU,AUC,int,0.8,rf,113
0.486,0.04615384615384615,0.375,idsa,OTU,AUC,int,0.8,rf,113
0.474,0.04615384615384615,0.3333333333333333,idsa,OTU,AUC,int,0.8,rf,113
0.468,0.06153846153846154,0.4,idsa,OTU,AUC,int,0.8,rf,113
0.466,0.07692307692307693,0.35714285714285715,idsa,OTU,AUC,int,0.8,rf,113
0.46,0.09230769230769233,0.4,idsa,OTU,AUC,int,0.8,rf,113
0.458,0.1076923076923077,0.4375,idsa,OTU,AUC,int,0.8,rf,113
0.456,0.12307692307692308,0.4705882352941176,idsa,OTU,AUC,int,0.8,rf,113
0.454,0.13846153846153847,0.47368421052631576,idsa,OTU,AUC,int,0.8,rf,113
0.452,0.13846153846153847,0.45,idsa,OTU,AUC,int,0.8,rf,113
0.448,0.15384615384615383,0.4545454545454546,idsa,OTU,AUC,int,0.8,rf,113
0.446,0.15384615384615383,0.4166666666666667,idsa,OTU,AUC,int,0.8,rf,113
0.44,0.16923076923076924,0.44,idsa,OTU,AUC,int,0.8,rf,113
0.438,0.18461538461538465,0.4615384615384616,idsa,OTU,AUC,int,0.8,rf,113
0.436,0.2,0.48148148148148145,idsa,OTU,AUC,int,0.8,rf,113
0.434,0.2,0.4642857142857143,idsa,OTU,AUC,int,0.8,rf,113
0.432,0.2153846153846154,0.4827586206896552,idsa,OTU,AUC,int,0.8,rf,113
0.43,0.2307692307692308,0.4545454545454546,idsa,OTU,AUC,int,0.8,rf,113
0.428,0.2307692307692308,0.42857142857142855,idsa,OTU,AUC,int,0.8,rf,113
0.426,0.2307692307692308,0.4166666666666667,idsa,OTU,AUC,int,0.8,rf,113
0.422,0.2307692307692308,0.40540540540540543,idsa,OTU,AUC,int,0.8,rf,113
0.418,0.26153846153846155,0.425,idsa,OTU,AUC,int,0.8,rf,113
0.414,0.26153846153846155,0.4146341463414634,idsa,OTU,AUC,int,0.8,rf,113
0.412,0.26153846153846155,0.3953488372093023,idsa,OTU,AUC,int,0.8,rf,113
0.408,0.27692307692307694,0.4,idsa,OTU,AUC,int,0.8,rf,113
0.4,0.27692307692307694,0.391304347826087,idsa,OTU,AUC,int,0.8,rf,113
0.398,0.27692307692307694,0.3829787234042553,idsa,OTU,AUC,int,0.8,rf,113
0.396,0.2923076923076923,0.3877551020408163,idsa,OTU,AUC,int,0.8,rf,113
0.394,0.2923076923076923,0.36538461538461536,idsa,OTU,AUC,int,0.8,rf,113
0.392,0.3076923076923077,0.35714285714285715,idsa,OTU,AUC,int,0.8,rf,113
0.388,0.35384615384615387,0.3898305084745763,idsa,OTU,AUC,int,0.8,rf,113
0.386,0.3692307692307693,0.4,idsa,OTU,AUC,int,0.8,rf,113
0.384,0.3692307692307693,0.39344262295081966,idsa,OTU,AUC,int,0.8,rf,113
0.378,0.38461538461538464,0.3968253968253968,idsa,OTU,AUC,int,0.8,rf,113
0.376,0.4,0.3880597014925373,idsa,OTU,AUC,int,0.8,rf,113
0.374,0.4153846153846154,0.3857142857142858,idsa,OTU,AUC,int,0.8,rf,113
0.372,0.4461538461538462,0.4027777777777778,idsa,OTU,AUC,int,0.8,rf,113
0.37,0.4461538461538462,0.3972602739726027,idsa,OTU,AUC,int,0.8,rf,113
0.368,0.4461538461538462,0.3815789473684211,idsa,OTU,AUC,int,0.8,rf,113
0.366,0.4615384615384616,0.38461538461538464,idsa,OTU,AUC,int,0.8,rf,113
0.364,0.47692307692307695,0.3924050632911392,idsa,OTU,AUC,int,0.8,rf,113
0.362,0.49230769230769234,0.3950617283950617,idsa,OTU,AUC,int,0.8,rf,113
0.36,0.5076923076923077,0.4024390243902439,idsa,OTU,AUC,int,0.8,rf,113
0.358,0.5538461538461539,0.4090909090909091,idsa,OTU,AUC,int,0.8,rf,113
0.354,0.5692307692307692,0.4111111111111111,idsa,OTU,AUC,int,0.8,rf,113
0.35,0.5692307692307692,0.4065934065934066,idsa,OTU,AUC,int,0.8,rf,113
0.348,0.5846153846153846,0.40425531914893614,idsa,OTU,AUC,int,0.8,rf,113
0.346,0.5846153846153846,0.3958333333333333,idsa,OTU,AUC,int,0.8,rf,113
0.344,0.5846153846153846,0.3917525773195876,idsa,OTU,AUC,int,0.8,rf,113
0.342,0.6,0.3939393939393939,idsa,OTU,AUC,int,0.8,rf,113
0.34,0.6153846153846154,0.39603960396039606,idsa,OTU,AUC,int,0.8,rf,113
0.338,0.6307692307692307,0.3942307692307692,idsa,OTU,AUC,int,0.8,rf,113
0.336,0.6615384615384615,0.4056603773584906,idsa,OTU,AUC,int,0.8,rf,113
0.328,0.676923076923077,0.411214953271028,idsa,OTU,AUC,int,0.8,rf,113
0.326,0.6923076923076923,0.4128440366972478,idsa,OTU,AUC,int,0.8,rf,113
0.324,0.7076923076923077,0.4107142857142857,idsa,OTU,AUC,int,0.8,rf,113
0.32,0.7076923076923077,0.40707964601769914,idsa,OTU,AUC,int,0.8,rf,113
0.318,0.7230769230769231,0.408695652173913,idsa,OTU,AUC,int,0.8,rf,113
0.316,0.7538461538461538,0.4188034188034188,idsa,OTU,AUC,int,0.8,rf,113
0.314,0.7538461538461538,0.4083333333333333,idsa,OTU,AUC,int,0.8,rf,113
0.312,0.7538461538461538,0.4016393442622951,idsa,OTU,AUC,int,0.8,rf,113
0.31,0.7538461538461538,0.3983739837398374,idsa,OTU,AUC,int,0.8,rf,113
0.308,0.7538461538461538,0.392,idsa,OTU,AUC,int,0.8,rf,113
0.306,0.7538461538461538,0.3828125,idsa,OTU,AUC,int,0.8,rf,113
0.304,0.7846153846153846,0.3893129770992366,idsa,OTU,AUC,int,0.8,rf,113
0.302,0.8,0.39097744360902253,idsa,OTU,AUC,int,0.8,rf,113
0.3,0.8,0.3880597014925373,idsa,OTU,AUC,int,0.8,rf,113
0.298,0.8,0.3851851851851852,idsa,OTU,AUC,int,0.8,rf,113
0.296,0.8,0.38235294117647056,idsa,OTU,AUC,int,0.8,rf,113
0.294,0.8153846153846154,0.3868613138686132,idsa,OTU,AUC,int,0.8,rf,113
0.292,0.8307692307692308,0.3884892086330935,idsa,OTU,AUC,int,0.8,rf,113
0.29,0.8307692307692308,0.3857142857142858,idsa,OTU,AUC,int,0.8,rf,113
0.288,0.8307692307692308,0.38028169014084506,idsa,OTU,AUC,int,0.8,rf,113
0.284,0.8307692307692308,0.3698630136986301,idsa,OTU,AUC,int,0.8,rf,113
0.28,0.8461538461538461,0.3716216216216216,idsa,OTU,AUC,int,0.8,rf,113
0.278,0.8461538461538461,0.36666666666666664,idsa,OTU,AUC,int,0.8,rf,113
0.276,0.8461538461538461,0.35947712418300654,idsa,OTU,AUC,int,0.8,rf,113
0.274,0.8461538461538461,0.35714285714285715,idsa,OTU,AUC,int,0.8,rf,113
0.27,0.8615384615384616,0.358974358974359,idsa,OTU,AUC,int,0.8,rf,113
0.268,0.8615384615384616,0.35668789808917195,idsa,OTU,AUC,int,0.8,rf,113
0.266,0.8615384615384616,0.35443037974683544,idsa,OTU,AUC,int,0.8,rf,113
0.264,0.8615384615384616,0.3522012578616352,idsa,OTU,AUC,int,0.8,rf,113
0.26,0.8615384615384616,0.34782608695652173,idsa,OTU,AUC,int,0.8,rf,113
0.258,0.8769230769230769,0.3475609756097561,idsa,OTU,AUC,int,0.8,rf,113
0.256,0.8769230769230769,0.34545454545454546,idsa,OTU,AUC,int,0.8,rf,113
0.254,0.8923076923076924,0.3493975903614458,idsa,OTU,AUC,int,0.8,rf,113
0.252,0.8923076923076924,0.3411764705882353,idsa,OTU,AUC,int,0.8,rf,113
0.248,0.8923076923076924,0.3372093023255814,idsa,OTU,AUC,int,0.8,rf,113
0.246,0.9076923076923076,0.3390804597701149,idsa,OTU,AUC,int,0.8,rf,113
0.238,0.9076923076923076,0.3352272727272727,idsa,OTU,AUC,int,0.8,rf,113
0.234,0.9076923076923076,0.33146067415730335,idsa,OTU,AUC,int,0.8,rf,113
0.228,0.9230769230769232,0.33519553072625696,idsa,OTU,AUC,int,0.8,rf,113
0.226,0.9384615384615383,0.33516483516483514,idsa,OTU,AUC,int,0.8,rf,113
0.222,0.9384615384615383,0.3333333333333333,idsa,OTU,AUC,int,0.8,rf,113
0.212,0.9692307692307692,0.34054054054054056,idsa,OTU,AUC,int,0.8,rf,113
0.21,0.9692307692307692,0.33689839572192515,idsa,OTU,AUC,int,0.8,rf,113
0.194,0.9692307692307692,0.3351063829787234,idsa,OTU,AUC,int,0.8,rf,113
0.19,0.9846153846153848,0.3368421052631579,idsa,OTU,AUC,int,0.8,rf,113
0.186,0.9846153846153848,0.33507853403141363,idsa,OTU,AUC,int,0.8,rf,113
0.182,0.9846153846153848,0.3333333333333333,idsa,OTU,AUC,int,0.8,rf,113
0.18,1,0.33678756476683935,idsa,OTU,AUC,int,0.8,rf,113
0.176,1,0.33505154639175255,idsa,OTU,AUC,int,0.8,rf,113
0.174,1,0.3333333333333333,idsa,OTU,AUC,int,0.8,rf,113
0.166,1,0.33163265306122447,idsa,OTU,AUC,int,0.8,rf,113
0.152,1,0.3299492385786802,idsa,OTU,AUC,int,0.8,rf,113
0.146,1,0.3282828282828283,idsa,OTU,AUC,int,0.8,rf,113
Inf,0,1,idsa,OTU,AUC,int,0.8,rf,114
0.516,0,0,idsa,OTU,AUC,int,0.8,rf,114
0.484,0.01538461538461538,0.5,idsa,OTU,AUC,int,0.8,rf,114
0.48,0.01538461538461538,0.25,idsa,OTU,AUC,int,0.8,rf,114
0.476,0.01538461538461538,0.2,idsa,OTU,AUC,int,0.8,rf,114
0.472,0.01538461538461538,0.16666666666666666,idsa,OTU,AUC,int,0.8,rf,114
0.466,0.01538461538461538,0.14285714285714285,idsa,OTU,AUC,int,0.8,rf,114
0.464,0.04615384615384615,0.3333333333333333,idsa,OTU,AUC,int,0.8,rf,114
0.458,0.04615384615384615,0.3,idsa,OTU,AUC,int,0.8,rf,114
0.456,0.06153846153846154,0.3636363636363637,idsa,OTU,AUC,int,0.8,rf,114
0.45,0.07692307692307693,0.4166666666666667,idsa,OTU,AUC,int,0.8,rf,114
0.448,0.07692307692307693,0.35714285714285715,idsa,OTU,AUC,int,0.8,rf,114
0.446,0.1076923076923077,0.4375,idsa,OTU,AUC,int,0.8,rf,114
0.444,0.12307692307692308,0.4444444444444444,idsa,OTU,AUC,int,0.8,rf,114
0.442,0.13846153846153847,0.47368421052631576,idsa,OTU,AUC,int,0.8,rf,114
0.44,0.15384615384615383,0.5,idsa,OTU,AUC,int,0.8,rf,114
0.438,0.18461538461538465,0.5454545454545454,idsa,OTU,AUC,int,0.8,rf,114
0.436,0.18461538461538465,0.5,idsa,OTU,AUC,int,0.8,rf,114
0.432,0.2153846153846154,0.5384615384615384,idsa,OTU,AUC,int,0.8,rf,114
0.426,0.2153846153846154,0.5185185185185185,idsa,OTU,AUC,int,0.8,rf,114
0.424,0.2153846153846154,0.5,idsa,OTU,AUC,int,0.8,rf,114
0.42,0.2153846153846154,0.4827586206896552,idsa,OTU,AUC,int,0.8,rf,114
0.418,0.2153846153846154,0.4666666666666667,idsa,OTU,AUC,int,0.8,rf,114
0.416,0.2153846153846154,0.4516129032258064,idsa,OTU,AUC,int,0.8,rf,114
0.414,0.2153846153846154,0.42424242424242425,idsa,OTU,AUC,int,0.8,rf,114
0.412,0.2307692307692308,0.4411764705882353,idsa,OTU,AUC,int,0.8,rf,114
0.41,0.2307692307692308,0.4166666666666667,idsa,OTU,AUC,int,0.8,rf,114
0.408,0.27692307692307694,0.45,idsa,OTU,AUC,int,0.8,rf,114
0.402,0.27692307692307694,0.4390243902439024,idsa,OTU,AUC,int,0.8,rf,114
0.4,0.27692307692307694,0.42857142857142855,idsa,OTU,AUC,int,0.8,rf,114
0.398,0.3076923076923077,0.4545454545454546,idsa,OTU,AUC,int,0.8,rf,114
0.396,0.3076923076923077,0.4444444444444444,idsa,OTU,AUC,int,0.8,rf,114
0.392,0.3076923076923077,0.43478260869565216,idsa,OTU,AUC,int,0.8,rf,114
0.39,0.3076923076923077,0.40816326530612246,idsa,OTU,AUC,int,0.8,rf,114
0.388,0.3076923076923077,0.4,idsa,OTU,AUC,int,0.8,rf,114
0.386,0.3230769230769231,0.40384615384615385,idsa,OTU,AUC,int,0.8,rf,114
0.384,0.3384615384615385,0.41509433962264153,idsa,OTU,AUC,int,0.8,rf,114
0.382,0.35384615384615387,0.4107142857142857,idsa,OTU,AUC,int,0.8,rf,114
0.38,0.38461538461538464,0.4166666666666667,idsa,OTU,AUC,int,0.8,rf,114
0.378,0.38461538461538464,0.4098360655737705,idsa,OTU,AUC,int,0.8,rf,114
0.374,0.38461538461538464,0.3968253968253968,idsa,OTU,AUC,int,0.8,rf,114
0.37,0.38461538461538464,0.38461538461538464,idsa,OTU,AUC,int,0.8,rf,114
0.366,0.38461538461538464,0.35714285714285715,idsa,OTU,AUC,int,0.8,rf,114
0.362,0.38461538461538464,0.3472222222222222,idsa,OTU,AUC,int,0.8,rf,114
0.36,0.4,0.3561643835616438,idsa,OTU,AUC,int,0.8,rf,114
0.358,0.4153846153846154,0.36,idsa,OTU,AUC,int,0.8,rf,114
0.356,0.4153846153846154,0.35526315789473684,idsa,OTU,AUC,int,0.8,rf,114
0.354,0.4461538461538462,0.35365853658536583,idsa,OTU,AUC,int,0.8,rf,114
0.352,0.4615384615384616,0.3614457831325301,idsa,OTU,AUC,int,0.8,rf,114
0.35,0.4615384615384616,0.35714285714285715,idsa,OTU,AUC,int,0.8,rf,114
0.348,0.47692307692307695,0.3647058823529411,idsa,OTU,AUC,int,0.8,rf,114
0.346,0.47692307692307695,0.3563218390804598,idsa,OTU,AUC,int,0.8,rf,114
0.344,0.49230769230769234,0.3636363636363637,idsa,OTU,AUC,int,0.8,rf,114
0.342,0.5076923076923077,0.3626373626373626,idsa,OTU,AUC,int,0.8,rf,114
0.34,0.5230769230769231,0.35789473684210527,idsa,OTU,AUC,int,0.8,rf,114
0.338,0.5384615384615384,0.3645833333333333,idsa,OTU,AUC,int,0.8,rf,114
0.336,0.5538461538461539,0.3673469387755102,idsa,OTU,AUC,int,0.8,rf,114
0.334,0.5538461538461539,0.3636363636363637,idsa,OTU,AUC,int,0.8,rf,114
0.33,0.5692307692307692,0.3627450980392157,idsa,OTU,AUC,int,0.8,rf,114
0.328,0.6,0.3679245283018868,idsa,OTU,AUC,int,0.8,rf,114
0.318,0.6153846153846154,0.37383177570093457,idsa,OTU,AUC,int,0.8,rf,114
0.316,0.6461538461538462,0.3853211009174312,idsa,OTU,AUC,int,0.8,rf,114
0.314,0.6461538461538462,0.3684210526315789,idsa,OTU,AUC,int,0.8,rf,114
0.308,0.6615384615384615,0.3644067796610169,idsa,OTU,AUC,int,0.8,rf,114
0.306,0.7076923076923077,0.3739837398373983,idsa,OTU,AUC,int,0.8,rf,114
0.304,0.7230769230769231,0.3790322580645161,idsa,OTU,AUC,int,0.8,rf,114
0.302,0.7230769230769231,0.376,idsa,OTU,AUC,int,0.8,rf,114
0.298,0.7230769230769231,0.3700787401574803,idsa,OTU,AUC,int,0.8,rf,114
0.296,0.7230769230769231,0.36153846153846153,idsa,OTU,AUC,int,0.8,rf,114
0.294,0.7230769230769231,0.35877862595419846,idsa,OTU,AUC,int,0.8,rf,114
0.292,0.7384615384615385,0.3609022556390977,idsa,OTU,AUC,int,0.8,rf,114
0.29,0.7538461538461538,0.362962962962963,idsa,OTU,AUC,int,0.8,rf,114
0.288,0.7692307692307693,0.3546099290780142,idsa,OTU,AUC,int,0.8,rf,114
0.286,0.7692307692307693,0.34965034965034963,idsa,OTU,AUC,int,0.8,rf,114
0.28,0.7692307692307693,0.3424657534246575,idsa,OTU,AUC,int,0.8,rf,114
0.278,0.8,0.3466666666666667,idsa,OTU,AUC,int,0.8,rf,114
0.276,0.8,0.34210526315789475,idsa,OTU,AUC,int,0.8,rf,114
0.274,0.8153846153846154,0.3419354838709677,idsa,OTU,AUC,int,0.8,rf,114
0.268,0.8615384615384616,0.35443037974683544,idsa,OTU,AUC,int,0.8,rf,114
0.264,0.8615384615384616,0.3522012578616352,idsa,OTU,AUC,int,0.8,rf,114
0.262,0.8769230769230769,0.35625,idsa,OTU,AUC,int,0.8,rf,114
0.26,0.8923076923076924,0.35802469135802467,idsa,OTU,AUC,int,0.8,rf,114
0.258,0.9230769230769232,0.3592814371257485,idsa,OTU,AUC,int,0.8,rf,114
0.256,0.9384615384615383,0.3630952380952381,idsa,OTU,AUC,int,0.8,rf,114
0.254,0.9384615384615383,0.3609467455621302,idsa,OTU,AUC,int,0.8,rf,114
0.252,0.9384615384615383,0.3588235294117647,idsa,OTU,AUC,int,0.8,rf,114
0.25,0.9384615384615383,0.3567251461988304,idsa,OTU,AUC,int,0.8,rf,114
0.248,0.9384615384615383,0.35260115606936415,idsa,OTU,AUC,int,0.8,rf,114
0.246,0.9384615384615383,0.3505747126436782,idsa,OTU,AUC,int,0.8,rf,114
0.242,0.953846153846154,0.35428571428571426,idsa,OTU,AUC,int,0.8,rf,114
0.24,0.953846153846154,0.3522727272727273,idsa,OTU,AUC,int,0.8,rf,114
0.238,0.953846153846154,0.3502824858757062,idsa,OTU,AUC,int,0.8,rf,114
0.236,0.953846153846154,0.34831460674157305,idsa,OTU,AUC,int,0.8,rf,114
0.23,0.9692307692307692,0.3442622950819672,idsa,OTU,AUC,int,0.8,rf,114
0.228,0.9692307692307692,0.3423913043478261,idsa,OTU,AUC,int,0.8,rf,114
0.226,0.9692307692307692,0.34054054054054056,idsa,OTU,AUC,int,0.8,rf,114
0.224,0.9692307692307692,0.3387096774193548,idsa,OTU,AUC,int,0.8,rf,114
0.214,0.9692307692307692,0.33689839572192515,idsa,OTU,AUC,int,0.8,rf,114
0.208,0.9692307692307692,0.3351063829787234,idsa,OTU,AUC,int,0.8,rf,114
0.206,0.9692307692307692,0.3333333333333333,idsa,OTU,AUC,int,0.8,rf,114
